,order_id,booker_id,product_type,sales_channel,ticket_count,pricing_currency,pricing_average_ticket_price,pricing_total_gross,customer_country,customer_region,customer_city,customer_postal_code,performance_show_name,performance_starts_at,purchase_purchased_at,purchase_lead_time_days,purchase_weeks_prior_to_performance
101893,1265524,872006,Dinner & Show,Web Order,4,USD,93.59,374.36,United States,Minnesota,Roseau,56751,Family Show,2025-04-22 19:30:00,2025-04-03 13:48:00,19,3
101894,1265525,872008,Dinner & Show,Web Order,2,USD,105.61,211.22,United States,Minnesota,Albertville,55301,Family Show,2025-04-23 19:30:00,2025-04-03 13:50:00,20,3
101895,1265526,823098,Dinner & Show,Web Order,4,USD,93.59,374.36,United States,Minnesota,Zimmerman,55398,Family Show,2025-04-23 19:30:00,2025-04-03 13:54:00,20,3
101896,1265529,299454,Dinner & Show,Phone Order,2,USD,109.83,219.66,United States,Minnesota,Edina,55435,Family Show,2025-05-18 18:30:00,2025-04-03 14:01:00,45,6
101897,1265530,738467,Dinner & Show,Phone Order,5,USD,127.38,636.9,United States,Minnesota,Lakeville,55044,Family Show,2025-06-13 19:30:00,2025-04-03 14:05:00,71,10
101898,1265531,737310,Dinner & Show,Phone Order,2,USD,0.0,0.0,United States,Minnesota,Roseville,55113,Family Show,2025-05-21 19:30:00,2025-04-03 14:06:00,48,7
101899,1265532,872010,Dinner & Show,Web Order,6,USD,99.6,597.6,United States,Minnesota,Jordan,55352,Family Show,2025-06-24 19:30:00,2025-04-03 14:08:00,82,12
101900,1265533,872011,Dinner & Show,Web Order,2,USD,93.59,187.18,United States,Minnesota,Rogers,55374,Family Show,2025-07-10 19:30:00,2025-04-03 14:10:00,98,14
101901,1265534,872012,Dinner & Show,Web Order,2,USD,94.72,189.44,United States,Minnesota,Woodbury,55129,Family Show,2025-04-23 13:00:00,2025-04-03 14:12:00,20,3
101902,1265536,797075,Dinner & Show,Phone Order,2,USD,94.72,189.44,United States,Minnesota,Maple Grove,55369,Family Show,2025-07-30 13:00:00,2025-04-03 14:14:00,118,17
101903,1265537,619632,Dinner & Show,Web Order,6,USD,93.59,561.54,United States,Minnesota,Victoria,55386,Family Show,2025-05-29 19:30:00,2025-04-03 14:19:00,56,8
101904,1265538,872009,Dinner & Show,Phone Order,2,USD,93.59,187.18,United States,Minnesota,Shakopee,55379,Family Show,2025-04-08 19:30:00,2025-04-03 14:19:00,5,1
101905,1265539,872014,Dinner & Show,Phone Order,4,USD,46.8,187.18,United States,Minnesota,Crystal,55422,Family Show,2025-05-27 19:30:00,2025-04-03 14:21:00,54,8
101906,1265540,860576,Dinner & Show,Phone Order,2,USD,98.38,196.76,United States,Minnesota,Madison Lake,56063,Family Show,2025-04-03 19:30:00,2025-04-03 14:22:00,0,0
101907,1265541,872015,Dinner & Show,Group Order,6,USD,128.48,770.88,United States,Minnesota,Minneapolis,55406,Family Show,2025-08-09 19:30:00,2025-04-03 14:25:00,128,18
101908,1265541,872015,Dinner & Show,Group Order,4,USD,128.48,513.92,United States,Minnesota,Minneapolis,55406,Family Show,2025-08-09 19:30:00,2025-04-03 14:25:00,128,18
101909,1265542,870440,Dinner & Show,Web Order,3,USD,102.38,307.14,United States,Iowa,Le Mars,51031,Family Show,2025-08-07 19:30:00,2025-04-03 14:29:00,126,18
101910,1265544,872017,Dinner & Show,Phone Order,2,USD,0.0,0.0,United States,Minnesota,Lake Elmo,55042,Family Show,2025-05-07 19:30:00,2025-04-03 14:37:00,34,5
101911,1265545,118804,Dinner & Show,Phone Order,4,USD,94.72,378.88,United States,Minnesota,Farmington,55024,Family Show,2025-08-20 13:00:00,2025-04-03 14:46:00,139,20
101912,1265546,872019,Dinner & Show,Phone Order,6,USD,87.63,525.77,United States,Minnesota,Minneapolis,55419,Family Show,2025-05-13 19:30:00,2025-04-03 14:49:00,40,6
101913,1265546,872019,Dinner & Show,Phone Order,4,USD,87.63,350.51,United States,Minnesota,Minneapolis,55419,Family Show,2025-05-13 19:30:00,2025-04-03 14:49:00,40,6
101914,1265547,872018,Dinner & Show,Web Order,4,USD,114.95,459.8,United States,Minnesota,Gaylord,55334,Family Show,2025-05-18 18:30:00,2025-04-03 14:54:00,45,6
101915,1265554,872025,Dinner & Show,Web Order,6,USD,127.38,764.28,United States,Minnesota,Amboy,56010,Family Show,2025-07-12 19:30:00,2025-04-03 16:02:00,100,14
101916,1265556,872027,Dinner & Show,Web Order,2,USD,98.38,196.76,United States,Minnesota,Minneapolis,55448,Family Show,2025-05-15 19:30:00,2025-04-03 16:08:00,42,6
101917,1265557,872028,Dinner & Show,Web Order,2,USD,94.72,189.44,United States,Minnesota,Rochester,55901,Family Show,2025-04-23 13:00:00,2025-04-03 16:10:00,20,3
101918,1265559,872029,VIP Suite,Phone Order,4,USD,157.87,631.47,United States,Minnesota,Minnetonka,55305,Family Show,2025-04-16 19:30:00,2025-04-03 16:16:00,13,2
101919,1265560,872030,Dinner & Show,Phone Order,6,USD,103.17,619.02,United States,Minnesota,Albert Lea,56007,Family Show,2025-05-25 18:30:00,2025-04-03 16:17:00,52,7
101920,1265563,872032,Dinner & Show,Phone Order,2,USD,98.38,196.76,United States,Minnesota,Chanhassen,55317,Family Show,2025-04-24 19:30:00,2025-04-03 16:40:00,21,3
101921,1265564,872034,Dinner & Show,Web Order,6,USD,105.61,633.66,United States,Minnesota,Rosemount,55068,Family Show,2025-06-25 19:30:00,2025-04-03 16:44:00,83,12
101922,1265565,820990,Dinner & Show,Phone Order,4,USD,0.0,0.0,United States,South Dakota,Florence,57235,Family Show,2025-08-15 19:30:00,2025-04-03 16:46:00,134,19
101923,1265566,872035,Dinner & Show,Web Order,2,USD,102.34,204.68,United States,Minnesota,Eagan,55121,Family Show,2025-04-12 13:00:00,2025-04-03 16:54:00,9,1
101924,1265567,27030,Dinner & Show,Phone Order,2,USD,93.59,187.18,United States,Minnesota,Ham Lake,55304,Family Show,2025-07-08 19:30:00,2025-04-03 17:03:00,96,14
101925,1265569,289113,Dinner & Show,Phone Order,2,USD,99.6,199.2,United States,Minnesota,Frazee,56544,Family Show,2025-07-29 19:30:00,2025-04-03 17:05:00,117,17
101926,1265570,872037,Dinner & Show,Web Order,1,USD,101.65,101.65,United States,Illinois,Crystal Lake,60014,Family Show,2025-04-03 19:30:00,2025-04-03 17:14:00,0,0
101927,1265571,872038,Dinner & Show,Web Order,4,USD,99.6,398.4,United States,Minnesota,Coon Rapids,55448,Family Show,2025-05-20 19:30:00,2025-04-03 17:15:00,47,7
101928,1265573,872040,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,North Dakota,Barnesville,56514,Family Show,2025-04-05 19:30:00,2025-04-03 17:29:00,2,0
101929,1265574,872042,Dinner & Show,Phone Order,4,USD,98.38,393.52,United States,Minnesota,Minneapolis,55404,Family Show,2025-05-22 19:30:00,2025-04-03 17:34:00,49,7
101930,1265576,666721,Dinner & Show,Phone Order,2,USD,93.59,187.18,United States,Minnesota,Excelsior,55331,Family Show,2025-04-30 19:30:00,2025-04-03 17:42:00,27,4
101931,1265577,872044,Dinner & Show,Web Order,4,USD,127.38,509.52,United States,Wisconsin,Menomonie,54751,Family Show,2025-08-16 19:30:00,2025-04-03 17:44:00,135,19
101932,1265578,902483,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,Minnesota,Lakeville,55044,Family Show,2025-06-06 19:30:00,2025-04-03 17:57:00,64,9
101933,1265579,872045,Dinner & Show,Web Order,4,USD,93.59,374.36,United States,Minnesota,New Brighton,55112,Family Show,2025-07-01 19:30:00,2025-04-03 18:05:00,89,13
101934,1265581,872043,Dinner & Show,Phone Order,2,USD,111.05,222.1,United States,Wisconsin,Onalaska,54650,Family Show,2025-04-24 19:30:00,2025-04-03 18:07:00,21,3
101935,1265582,872049,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,Iowa,Ankeny,50023,Family Show,2025-04-05 19:30:00,2025-04-03 18:09:00,2,0
101936,1265585,872053,Dinner & Show,Web Order,4,USD,102.34,409.36,United States,Minnesota,Courtland,56021,Family Show,2025-05-17 13:00:00,2025-04-03 18:16:00,44,6
101937,1265589,463519,Dinner & Show,Web Order,4,USD,102.34,409.36,United States,Minnesota,Moorhead,56560,Family Show,2025-07-26 13:00:00,2025-04-03 18:26:00,114,16
101938,1265593,437873,Dinner & Show,Web Order,4,USD,99.6,398.4,United States,Minnesota,Burnsville,55337,Family Show,2025-05-27 19:30:00,2025-04-03 19:47:00,54,8
101939,1265594,872059,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,Minnesota,Pillager,56473,Family Show,2025-08-22 19:30:00,2025-04-03 19:47:00,141,20
101940,1265595,872061,Dinner & Show,Web Order,2,USD,121.94,243.88,United States,Wisconsin,Hudson,54016,Family Show,2025-06-08 18:30:00,2025-04-03 19:48:00,66,9
101941,1265597,872062,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,Minnesota,Worthington,56187,Family Show,2025-08-16 19:30:00,2025-04-03 20:00:00,135,19
101942,1265599,872065,Dinner & Show,Web Order,2,USD,106.35,212.7,United States,Minnesota,Stillwater,55082,Family Show,2025-06-26 19:30:00,2025-04-03 20:09:00,84,12
101943,1265600,872067,Dinner & Show,Web Order,4,USD,93.59,374.36,United States,Minnesota,Richfield,55423,Family Show,2025-07-08 19:30:00,2025-04-03 20:20:00,96,14
101944,1265601,872068,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,Minnesota,Blaine,55449,Family Show,2025-04-05 19:30:00,2025-04-03 20:36:00,2,0
101945,1265602,872070,Dinner & Show,Web Order,2,USD,111.05,222.1,United States,Minnesota,Chisago City,55013,Family Show,2025-04-24 19:30:00,2025-04-03 20:38:00,21,3
101946,1265604,872071,Dinner & Show,Web Order,4,USD,98.38,393.52,United States,Minnesota,Burnsville,55306,Family Show,2025-05-01 19:30:00,2025-04-03 20:48:00,28,4
101947,1265605,872072,Dinner & Show,Web Order,2,USD,105.61,211.22,United States,Wisconsin,Hudson,54016,Family Show,2025-07-17 19:30:00,2025-04-03 20:54:00,105,15
101948,1265609,872075,Dinner & Show,Web Order,2,USD,105.61,211.22,United States,Alabama,Huntsville,35802,Family Show,2025-06-19 19:30:00,2025-04-03 21:34:00,77,11
101949,1265612,872077,Dinner & Show,Group Order,4,USD,89.39,357.56,United States,Minnesota,Baudette,56623,Family Show,2025-08-30 13:00:00,2025-04-03 21:45:00,149,21
101950,1265613,872078,Dinner & Show,Web Order,4,USD,105.61,422.44,United States,Minnesota,Belle Plaine,56011,Family Show,2025-07-23 19:30:00,2025-04-03 21:54:00,111,16
101951,1265614,872079,Dinner & Show,Web Order,2,USD,95.22,190.45,United States,Minnesota,Rochester,55901,Family Show,2025-07-02 19:30:00,2025-04-03 21:55:00,90,13
101952,1265615,872080,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,North Dakota,Valley City,58072,Family Show,2025-05-23 19:30:00,2025-04-03 22:01:00,50,7
101953,1265617,872083,Dinner & Show,Web Order,2,USD,96.36,192.71,United States,Minnesota,Minneapolis,55419,Family Show,2025-07-23 13:00:00,2025-04-03 23:15:00,111,16
101954,1265618,872084,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,Minnesota,Mankato,56001,Family Show,2025-04-05 19:30:00,2025-04-03 23:27:00,2,0
101955,1265620,869863,Dinner & Show,Web Order,2,USD,102.34,204.68,United States,Minnesota,Hastings,55033,Family Show,2025-05-17 13:00:00,2025-04-04 01:25:00,43,6
101956,1265625,648636,Dinner & Show,Web Order,3,USD,93.59,280.77,United States,Minnesota,Farmington,55024,Family Show,2025-05-15 19:30:00,2025-04-04 08:51:00,41,6
101957,1265630,872099,Dinner & Show,Web Order,4,USD,102.34,409.36,United States,Minnesota,Brooklyn Center,55430,Family Show,2025-05-31 13:00:00,2025-04-04 09:25:00,57,8
101958,1265631,872100,Dinner & Show,Web Order,4,USD,94.72,378.88,United States,Minnesota,Bovey,55709,Family Show,2025-05-14 13:00:00,2025-04-04 09:26:00,40,6
101959,1265633,872103,Dinner & Show,Web Order,6,USD,102.6,615.62,United States,Minnesota,Lake Elmo,55042,Family Show,2025-08-07 19:30:00,2025-04-04 09:52:00,125,18
101960,1265634,872104,Dinner & Show,Web Order,2,USD,94.72,189.44,United States,Minnesota,St Paul,55102,Family Show,2025-08-13 13:00:00,2025-04-04 10:02:00,131,19
101961,1265636,872107,Dinner & Show,Web Order,3,USD,107.96,323.88,United States,Wisconsin,Superior,54880,Family Show,2025-06-01 18:30:00,2025-04-04 10:08:00,58,8
101962,1265637,872108,Dinner & Show,Window Order,2,USD,94.72,189.44,United States,Minnesota,Farmington,55024,Family Show,2025-07-30 13:00:00,2025-04-04 10:10:00,117,17
101963,1265638,872106,Dinner & Show,Phone Order,5,USD,127.38,636.9,United States,South Dakota,Brandon,57005,Family Show,2025-05-16 19:30:00,2025-04-04 10:10:00,42,6
101964,1265639,653730,Dinner & Show,Phone Order,2,USD,98.38,196.76,United States,Minnesota,White Bear Lake,55110,Family Show,2025-05-01 19:30:00,2025-04-04 10:13:00,27,4
101965,1265641,872109,Dinner & Show,Web Order,4,USD,105.61,422.44,United States,Wisconsin,Spring Valley,54767,Family Show,2025-04-23 19:30:00,2025-04-04 10:18:00,19,3
101966,1265642,858952,Dinner & Show,Phone Order,4,USD,104.72,418.86,United States,Minnesota,Chaska,55318,Family Show,2025-05-22 19:30:00,2025-04-04 10:18:00,48,7
101967,1265643,815397,Dinner & Show,Phone Order,4,USD,99.2,396.79,United States,Minnesota,Vadnais Heights,55127,Family Show,2025-05-15 19:30:00,2025-04-04 10:23:00,41,6
101968,1265644,194197,Dinner & Show,Phone Order,4,USD,98.38,393.52,United States,Minnesota,St Cloud,56303,Family Show,2025-05-01 19:30:00,2025-04-04 10:23:00,27,4
101969,1265646,22446,Dinner & Show,Phone Order,5,USD,93.59,467.95,United States,Minnesota,Saint Michael,55376,Family Show,2025-07-23 19:30:00,2025-04-04 10:38:00,110,16
101970,1265646,22446,Dinner & Show,Phone Order,2,USD,93.59,187.18,United States,Minnesota,Saint Michael,55376,Family Show,2025-07-23 19:30:00,2025-04-04 10:38:00,110,16
101971,1265648,275587,Dinner & Show,Phone Order,2,USD,96.36,192.71,United States,Minnesota,Paynesville,56362,Family Show,2025-09-10 13:00:00,2025-04-04 10:44:00,159,23
101972,1265649,591397,Dinner & Show,Phone Order,4,USD,127.38,509.52,United States,Iowa,Iowa City,52240,Family Show,2025-08-02 19:30:00,2025-04-04 10:46:00,120,17
101973,1265650,872110,Dinner & Show,Web Order,5,USD,102.34,511.7,United States,Minnesota,Cottage Grove,55016,Family Show,2025-05-17 13:00:00,2025-04-04 10:47:00,43,6
101974,1265654,872114,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,Minnesota,Elko,55020,Family Show,2025-06-27 19:30:00,2025-04-04 11:03:00,84,12
101975,1265656,727468,Dinner & Show,Phone Order,2,USD,127.38,254.76,United States,Minnesota,Minneapolis,55418,Family Show,2025-06-13 19:30:00,2025-04-04 11:04:00,70,10
101976,1265659,872117,Dinner & Show,Web Order,5,USD,102.34,511.7,United States,Minnesota,Rochester,55901,Family Show,2025-04-05 13:00:00,2025-04-04 11:11:00,1,0
101977,1265660,872115,Dinner & Show,Web Order,4,USD,111.05,444.2,United States,Minnesota,Minneapolis,55408,Family Show,2025-05-08 19:30:00,2025-04-04 11:11:00,34,5
101978,1265661,450488,Dinner & Show,Web Order,3,USD,106.7,320.1,United States,Minnesota,Monticello,55362,Family Show,2025-06-18 19:30:00,2025-04-04 11:13:00,75,11
101979,1265662,872118,Dinner & Show,Web Order,2,USD,98.38,196.76,United States,Minnesota,North St Paul,55109,Family Show,2025-04-24 19:30:00,2025-04-04 11:13:00,20,3
101980,1265663,872119,Dinner & Show,Web Order,3,USD,121.94,365.82,United States,South Dakota,Brookings,57006,Family Show,2025-06-27 19:30:00,2025-04-04 11:21:00,84,12
101981,1265665,872120,Dinner & Show,Web Order,2,USD,101.8,203.59,United States,North Dakota,West Fargo,58078,Family Show,2025-04-09 19:30:00,2025-04-04 11:41:00,5,1
101982,1265666,872121,Dinner & Show,Phone Order,2,USD,94.72,189.44,United States,Minnesota,Chatfield,55923,Family Show,2025-07-23 13:00:00,2025-04-04 11:48:00,110,16
101983,1265667,872122,Dinner & Show,Phone Order,2,USD,105.61,211.22,United States,Minnesota,Windom,56101,Family Show,2025-05-14 19:30:00,2025-04-04 11:50:00,40,6
101984,1265668,760475,Dinner & Show,Window Order,6,USD,127.38,764.28,United States,Minnesota,Waconia,55387,Family Show,2025-08-22 19:30:00,2025-04-04 11:51:00,140,20
101985,1265669,872123,Dinner & Show,Phone Order,2,USD,127.38,254.76,United States,Minnesota,Austin,55912,Family Show,2025-04-04 19:30:00,2025-04-04 11:54:00,0,0
101986,1265670,122556,Dinner & Show,Group Order,6,USD,75.09,450.55,United States,Minnesota,Grand Rapids,55744,Family Show,2025-07-15 19:30:00,2025-04-04 11:57:00,102,15
101987,1265670,122556,Dinner & Show,Group Order,4,USD,75.09,300.37,United States,Minnesota,Grand Rapids,55744,Family Show,2025-07-15 19:30:00,2025-04-04 11:57:00,102,15
101988,1265670,122556,Dinner & Show,Group Order,3,USD,75.09,225.27,United States,Minnesota,Grand Rapids,55744,Family Show,2025-07-15 19:30:00,2025-04-04 11:57:00,102,15
101989,1265671,517339,Dinner & Show,Phone Order,2,USD,94.72,189.44,United States,Minnesota,Montevideo,56265,Family Show,2025-04-30 13:00:00,2025-04-04 11:59:00,26,4
101990,1265672,860947,Dinner & Show,Phone Order,4,USD,102.34,409.36,United States,Iowa,Rockwell,50469,Family Show,2025-06-21 13:00:00,2025-04-04 12:06:00,78,11
101991,1265673,872124,Dinner & Show,Phone Order,6,USD,107.96,647.76,United States,Minnesota,Edina,55424,Family Show,2025-07-27 18:30:00,2025-04-04 12:09:00,114,16
101992,1265674,872125,Dinner & Show,Web Order,4,USD,93.59,374.36,United States,North Dakota,Grand Forks,58201,Family Show,2025-05-06 19:30:00,2025-04-04 12:18:00,32,5
101993,1265675,398257,Dinner & Show,Phone Order,4,USD,111.45,445.82,United States,Minnesota,Hastings,55033,Family Show,2025-04-13 18:30:00,2025-04-04 12:23:00,9,1
101994,1265676,397947,Dinner & Show,Phone Order,6,USD,85.63,513.78,United States,Minnesota,Stillwater,55082,Family Show,2025-05-01 19:30:00,2025-04-04 12:27:00,27,4
101995,1265676,397947,Dinner & Show,Phone Order,3,USD,85.63,256.89,United States,Minnesota,Stillwater,55082,Family Show,2025-05-01 19:30:00,2025-04-04 12:27:00,27,4
101996,1265677,844826,Dinner & Show,Web Order,4,USD,94.41,377.63,United States,North Dakota,Carrington,58421,Family Show,2025-05-20 19:30:00,2025-04-04 12:27:00,46,7
101997,1265678,872126,Dinner & Show,Web Order,4,USD,98.38,393.52,United States,Minnesota,White Bear Lake,55110,Family Show,2025-04-24 19:30:00,2025-04-04 12:31:00,20,3
101998,1265679,327681,Dinner & Show,Web Order,4,USD,127.38,509.52,United States,Minnesota,Truman,56088,Family Show,2025-08-02 19:30:00,2025-04-04 12:43:00,120,17
101999,1265681,872131,Dinner & Show,Web Order,2,USD,94.72,189.44,United States,Minnesota,Blaine,55449,Family Show,2025-09-10 13:00:00,2025-04-04 12:51:00,159,23
102000,1265682,731139,Show Only,Phone Order,4,USD,78.39,313.56,United States,Minnesota,Eden Prairie,55347,Family Show,2025-04-05 13:00:00,2025-04-04 12:52:00,1,0
102001,1265683,872127,Dinner & Show,Phone Order,4,USD,63.69,254.76,United States,Minnesota,Victoria,55386,Family Show,2025-04-04 19:30:00,2025-04-04 12:53:00,0,0
102002,1265684,872132,Dinner & Show,Web Order,2,USD,129.01,258.03,United States,Minnesota,Lonsdale,55046,Family Show,2025-07-12 19:30:00,2025-04-04 12:54:00,99,14
102003,1265685,872133,Dinner & Show,Phone Order,2,USD,103.17,206.34,United States,Minnesota,White Bear Lake,55110,Family Show,2025-05-25 18:30:00,2025-04-04 12:56:00,51,7
102004,1265686,872134,Dinner & Show,Web Order,6,USD,121.94,731.64,United States,Minnesota,Rochester,55901,Family Show,2025-07-27 18:30:00,2025-04-04 13:07:00,114,16
102005,1265687,872135,Dinner & Show,Web Order,4,USD,121.94,487.76,United States,Minnesota,Oakdale,55128,Family Show,2025-04-13 18:30:00,2025-04-04 13:15:00,9,1
102006,1265688,384643,Dinner & Show,Phone Order,5,USD,100.8,504.01,United States,Minnesota,Chaska,55318,Family Show,2025-06-17 19:30:00,2025-04-04 13:21:00,74,11
102007,1265690,485606,Dinner & Show,Web Order,6,USD,95.59,573.56,United States,Minnesota,Plymouth,55446,Family Show,2025-06-25 19:30:00,2025-04-04 13:43:00,82,12
102008,1265691,420641,Dinner & Show,Phone Order,6,USD,117.83,706.95,United States,Minnesota,Maple Grove,55311,Family Show,2025-07-20 18:30:00,2025-04-04 13:53:00,107,15
102009,1265692,768821,Dinner & Show,Phone Order,2,USD,105.61,211.22,United States,Minnesota,Maple Grove,55369,Family Show,2025-07-08 19:30:00,2025-04-04 13:54:00,95,14
102010,1265693,340201,Dinner & Show,Window Order,2,USD,94.72,189.44,United States,Minnesota,Maple Grove,55369,Family Show,2025-04-16 13:00:00,2025-04-04 13:56:00,12,2
102011,1265695,872138,Dinner & Show,Web Order,2,USD,121.94,243.88,United States,Minnesota,Monticello,55362,Family Show,2025-04-13 18:30:00,2025-04-04 14:15:00,9,1
102012,1265698,556468,Dinner & Show,Phone Order,4,USD,93.59,374.36,United States,Minnesota,Big Lake,55309,Family Show,2025-04-29 19:30:00,2025-04-04 14:32:00,25,4
102013,1265699,872140,Dinner & Show,Phone Order,4,USD,0.0,0.0,United States,Minnesota,Arlington,55307,Family Show,2025-05-07 19:30:00,2025-04-04 14:34:00,33,5
102014,1265700,42356,Dinner & Show,Group Order,4,USD,122.7,490.81,United States,Illinois,Naperville,60564,Family Show,2025-06-07 19:30:00,2025-04-04 14:37:00,64,9
102015,1265700,42356,Dinner & Show,Group Order,3,USD,122.7,368.11,United States,Illinois,Naperville,60564,Family Show,2025-06-07 19:30:00,2025-04-04 14:37:00,64,9
102016,1265700,42356,Dinner & Show,Group Order,1,USD,122.7,122.7,United States,Illinois,Naperville,60564,Family Show,2025-06-07 19:30:00,2025-04-04 14:37:00,64,9
102017,1265702,872142,Dinner & Show,Phone Order,4,USD,98.38,393.52,United States,Minnesota,Medina,55340,Family Show,2025-07-31 19:30:00,2025-04-04 14:51:00,118,17
102018,1265704,573645,Dinner & Show,Phone Order,2,USD,0.0,0.0,United States,Minnesota,Burnsville,55337,Family Show,2025-06-18 19:30:00,2025-04-04 14:59:00,75,11
102019,1265706,833409,Dinner & Show,Group Order,4,USD,67.07,268.29,United States,Minnesota,Minneapolis,55417,Family Show,2025-07-15 19:30:00,2025-04-04 15:04:00,102,15
102020,1265706,833409,Dinner & Show,Group Order,3,USD,67.07,201.22,United States,Minnesota,Minneapolis,55417,Family Show,2025-07-15 19:30:00,2025-04-04 15:04:00,102,15
102021,1265708,156057,Dinner & Show,Phone Order,4,USD,94.41,377.63,United States,Minnesota,Eden Prairie,55347,Family Show,2025-07-16 19:30:00,2025-04-04 15:12:00,103,15
102022,1265709,872143,Dinner & Show,Phone Order,2,USD,96.36,192.71,United States,Minnesota,Mound,55364,Family Show,2025-04-30 13:00:00,2025-04-04 15:13:00,26,4
102023,1265713,99543,Dinner & Show,Phone Order,2,USD,107.96,215.92,United States,Minnesota,Savage,55378,Family Show,2025-04-06 18:30:00,2025-04-04 15:28:00,2,0
102024,1265714,842937,Dinner & Show,Phone Order,4,USD,99.6,398.4,United States,Minnesota,Cologne,55322,Family Show,2025-08-12 19:30:00,2025-04-04 15:28:00,130,19
102025,1265718,872150,Dinner & Show,Web Order,2,USD,114.95,229.9,United States,Minnesota,Hanover,55341,Family Show,2025-04-06 18:30:00,2025-04-04 15:38:00,2,0
102026,1265719,872151,Dinner & Show,Phone Order,5,USD,83.83,419.15,United States,Minnesota,Minneapolis,55407,Family Show,2025-06-04 19:30:00,2025-04-04 15:53:00,61,9
102027,1265721,519932,Dinner & Show,Group Order,6,USD,92.33,553.98,United States,Minnesota,Waconia,55387,Family Show,2025-07-09 19:30:00,2025-04-04 16:00:00,96,14
102028,1265721,519932,Dinner & Show,Group Order,5,USD,92.33,461.65,United States,Minnesota,Waconia,55387,Family Show,2025-07-09 19:30:00,2025-04-04 16:00:00,96,14
102029,1265722,872154,Dinner & Show,Web Order,2,USD,127.38,254.76,United States,Minnesota,Ramsey,55303,Family Show,2025-07-11 19:30:00,2025-04-04 16:00:00,98,14
102030,1265724,697403,Dinner & Show,Phone Order,2,USD,107.96,215.92,United States,Wisconsin,Wausau,54401,Family Show,2025-04-06 18:30:00,2025-04-04 16:07:00,2,0
102031,1265725,872156,Dinner & Show,Phone Order,2,USD,127.38,254.76,United States,Minnesota,Bloomington,55438,Family Show,2025-04-04 19:30:00,2025-04-04 16:07:00,0,0
102032,1265727,41115,Dinner & Show,Phone Order,2,USD,127.38,254.76,United States,Minnesota,Hutchinson,55350,Family Show,2025-06-06 19:30:00,2025-04-04 16:20:00,63,9
102033,1265728,848291,Dinner & Show,Phone Order,4,USD,127.38,509.52,United States,Minnesota,Mankato,56001,Family Show,2025-05-30 19:30:00,2025-04-04 16:24:00,56,8
102034,1265729,872157,Dinner & Show,Web Order,6,USD,93.59,561.54,United States,Minnesota,Apple Valley,55124,Family Show,2025-07-29 19:30:00,2025-04-04 16:37:00,116,17
102035,1265732,872160,Dinner & Show,Phone Order,6,USD,96.92,581.49,United States,Minnesota,Saint Paul,55106,Family Show,2025-04-15 19:30:00,2025-04-04 17:04:00,11,2
102036,1265734,872163,Dinner & Show,Phone Order,2,USD,104.72,209.43,United States,Wisconsin,New Richmond,54017,Family Show,2025-04-10 19:30:00,2025-04-04 17:10:00,6,1
102037,1265737,723310,Dinner & Show,Phone Order,6,USD,113.55,681.31,United States,Minnesota,Gilbert,55741,Family Show,2025-06-15 18:30:00,2025-04-04 17:49:00,72,10
102038,1265737,723310,Dinner & Show,Phone Order,4,USD,113.55,454.21,United States,Minnesota,Gilbert,55741,Family Show,2025-06-15 18:30:00,2025-04-04 17:49:00,72,10
102039,1265740,857376,Dinner & Show,Phone Order,4,USD,98.38,393.52,United States,Wisconsin,Mondovi,54755,Family Show,2025-04-24 19:30:00,2025-04-04 18:12:00,20,3
102040,1265741,872169,Dinner & Show,Web Order,4,USD,103.16,412.63,United States,Minnesota,Belle Plaine,56011,Family Show,2025-05-17 13:00:00,2025-04-04 18:24:00,43,6
102041,1265742,872168,Dinner & Show,Web Order,4,USD,127.38,509.52,United States,Wisconsin,Baldwin,54002,Family Show,2025-05-23 19:30:00,2025-04-04 18:28:00,49,7
102042,1265744,872171,Dinner & Show,Web Order,2,USD,105.61,211.22,United States,Minnesota,Mound,55364,Family Show,2025-08-05 19:30:00,2025-04-04 18:54:00,123,18
102043,1265746,689213,Dinner & Show,Phone Order,2,USD,127.38,254.76,United States,Minnesota,Crystal,55427,Family Show,2025-06-06 19:30:00,2025-04-04 19:02:00,63,9
102044,1265749,872174,Dinner & Show,Web Order,4,USD,128.2,512.79,United States,Minnesota,Minneapolis,55406,Family Show,2025-05-24 19:30:00,2025-04-04 19:26:00,50,7
102045,1265752,517059,Dinner & Show,Web Order,4,USD,127.38,509.52,United States,Minnesota,Gary,56545,Family Show,2025-07-26 19:30:00,2025-04-04 19:48:00,113,16
102046,1265753,425382,Dinner & Show,Web Order,4,USD,98.38,393.52,United States,South Dakota,Sioux Falls,57106,Family Show,2025-06-26 19:30:00,2025-04-04 20:06:00,83,12
102047,1265755,872178,Dinner & Show,Web Order,4,USD,127.38,509.52,United States,Minnesota,Hastings,55033,Family Show,2025-09-19 19:30:00,2025-04-04 20:15:00,168,24
